연도,시도,시군구,생활용-개소수,생활용-이용량,공업용-개소수,공업용-이용량,농업용-개소수,농업용-이용량,기타용-개소수,기타용-이용량
2016,광주광역시,남구,802,1997249,5,33069,1715,3308358,0,0
2016,광주광역시,동구,840,854058,2,1595,69,107339,0,0
2016,광주광역시,북구,3074,4820576,93,194945,666,1047963,0,0
2016,광주광역시,서구,807,3791733,27,1040798,1050,3789437,0,0
2016,대구광역시,남구,119,944976,1,2000,9,21649,0,0
2016,대구광역시,달서구,319,1446321,28,101874,24,82080,3,5471
2016,대구광역시,달성군,1019,2982659,63,885486,1025,4963652,0,0
2016,대구광역시,동구,673,1612012,43,203910,574,1197412,7,4345
2016,대구광역시,북구,575,3715552,62,1544333,160,768339,0,0
2016,대구광역시,서구,120,992426,18,314745,9,61069,0,0
2016,대구광역시,수성구,247,3078344,8,67816,121,211327,0,0
2016,대구광역시,중구,121,615726,0,0,7,80400,0,0
2016,대전광역시,대덕구,2532,1865654,75,997625,485,490578,0,0
2016,대전광역시,동구,4417,7296887,33,81769,1008,4480190,0,0
2016,대전광역시,서구,2616,7038496,2,24031,738,1855653,1,365
2016,대전광역시,유성구,3882,3792302,28,103765,1953,2829218,15,92980
2016,대전광역시,중구,3230,6408523,104,314450,330,615963,0,0
2016,부산광역시,강서구,107,483206,11,191770,43,198152,2,39200
2016,부산광역시,금정구,988,3294586,19,180945,105,284325,23,110856
2016,부산광역시,기장군,842,2703329,61,307235,854,3691071,1,5431
2016,부산광역시,남구,377,1230855,16,19461,16,34757,0,0
2016,부산광역시,동구,74,335695,0,0,1,800,0,0
2016,부산광역시,동래구,547,1777743,3,10389,6,3170,34,622995
2016,부산광역시,부산진구,510,2601337,8,34062,8,30132,2,11205
2016,부산광역시,북구,453,1609166,2,26483,10,13508,2,1079
2016,부산광역시,사상구,251,1061335,18,59606,1,2115,0,0
2016,부산광역시,사하구,341,2433457,23,86989,5,6505,0,0
2016,부산광역시,서구,202,698302,7,14981,7,31133,0,0
2016,부산광역시,수영구,247,994240,6,6713,15,90301,7,22375
2016,부산광역시,연제구,290,1698398,5,13452,2,5500,0,0
2016,부산광역시,영도구,190,685239,4,1590,0,0,0,0
2016,부산광역시,중구,75,603442,0,0,2,6096,0,0
2016,부산광역시,해운대구,515,2089703,20,305552,23,214544,11,992738
2016,서울특별시,강남구,337,527418,27,182010,782,212542,0,0
2016,서울특별시,강동구,310,805437,0,0,516,699674,1,0
2016,서울특별시,강북구,384,334504,0,0,1,0,0,0
2016,서울특별시,강서구,287,1547730,2,6796,87,176274,6,3019
2016,서울특별시,관악구,129,465814,4,4089,3,1430,0,0
2016,서울특별시,광진구,107,3137452,0,0,3,329549,1,57768
2016,서울특별시,구로구,221,428486,8,7119,29,45338,0,0
2016,서울특별시,금천구,126,602915,10,7613,1,7200,0,0
2016,서울특별시,노원구,251,1025140,7,11277,25,37449,1,0
2016,서울특별시,도봉구,346,390868,13,24683,48,32233,0,0
2016,서울특별시,동대문구,390,323008,13,19426,3,1153,2,1460
2016,서울특별시,동작구,121,796579,6,8429,5,7205,2,36
2016,서울특별시,마포구,111,247429,6,4765,7,4133,1,730
2016,서울특별시,서대문구,220,408844,13,14264,2,592,0,0
2016,서울특별시,서초구,410,875803,22,58554,746,523271,26,320368
2016,서울특별시,성동구,88,256714,26,151024,0,0,0,0
2016,서울특별시,성북구,160,210333,7,5458,3,421,0,0
2016,서울특별시,송파구,303,1198243,29,88815,77,270624,0,0
2016,서울특별시,양천구,247,474822,12,17195,8,14879,0,0
2016,서울특별시,영등포구,161,1652675,10,28058,4,62415,1,182
2016,서울특별시,용산구,90,241833,8,13126,1,0,0,0
2016,서울특별시,은평구,245,512494,1,0,25,11768,1,0
2016,서울특별시,종로구,149,755709,3,14826,6,12472,6,13627
2016,서울특별시,중구,114,623917,3,3503,0,0,8,7
2016,서울특별시,중랑구,159,341357,11,12589,10,15694,6,17872
2016,세종특별자치시,세종특별자치시,10593,7875024,160,3357936,8659,7788453,21,264903
2016,울산광역시,남구,355,2093492,27,344355,26,109021,0,0
2016,울산광역시,동구,190,1245473,0,0,19,16645,0,0
2016,울산광역시,북구,445,2293010,20,267193,204,531757,0,0
2016,울산광역시,울주군,2946,27455742,135,1765558,1379,6251570,1,21600
2016,울산광역시,중구,175,1720947,0,0,47,219049,6,15372
2016,인천광역시,강화군,3484,11424281,34,352639,3042,5364697,1,45
2016,인천광역시,계양구,301,685995,16,42639,640,1192974,2,9454
2016,인천광역시,미추홀구,131,463895,1,730,2,6205,0,0
2016,인천광역시,남동구,187,1065343,11,72480,455,913317,0,0
2016,인천광역시,동구,37,1130246,4,2148,0,0,1,9453
2016,인천광역시,부평구,214,1567724,5,37266,13,82770,0,0
2016,인천광역시,서구,329,1192010,5,52087,246,427605,0,0
2016,인천광역시,연수구,105,495664,0,0,12,47078,1,8653
2016,인천광역시,옹진군,816,4555161,16,220247,481,1403158,5,44984
2016,인천광역시,중구,2053,4601356,2,25958,634,5810161,63,314727
2016,전라남도,강진군,2603,5995766,33,268473,4840,15626104,7,22270
2016,전라남도,고흥군,5377,8107333,78,869913,10384,51615458,29,227807
2016,전라남도,곡성군,13887,18920055,52,895700,8214,23339974,14,112850
2016,전라남도,광양시,4560,4480382,69,449109,3208,8251933,9,16130
2016,전라남도,구례군,1525,4422683,2,41850,1981,8039847,43,1009385
2016,전라남도,나주시,8692,9212700,76,1169593,5306,19424069,13,90617
2016,전라남도,담양군,11769,5805308,129,1694342,8769,56981125,7,72000
2016,전라남도,목포시,504,909711,11,88812,103,566909,0,0
2016,전라남도,무안군,4263,2062464,54,71570,14331,20199517,2,7665
2016,전라남도,보성군,4024,2990903,48,311221,6068,5535287,0,0
2016,전라남도,순천시,11341,10778081,43,818767,7574,23331022,0,0
2016,전라남도,신안군,131,877265,4,34090,282,1132040,13,57902
2016,전라남도,여수시,6252,7604982,92,708502,3223,5787010,0,0
2016,전라남도,영광군,7308,3098267,20,180285,10850,26810499,8,104653
2016,전라남도,영암군,5842,9553013,31,1118730,4046,24706357,5,120682
2016,전라남도,완도군,2508,2068613,6,43481,2983,10435822,18,14696
2016,전라남도,장성군,9184,7555195,51,493075,6097,17770163,1,0
2016,전라남도,장흥군,451,3145904,7,93066,3898,12781152,2,2377
2016,전라남도,진도군,408,3007831,11,84750,1822,7833285,6,94800
2016,전라남도,함평군,7588,24888417,46,452001,6899,20692958,8,100022
2016,전라남도,해남군,14874,6956562,67,551066,19213,26943209,1,0
2016,전라남도,화순군,4084,13591811,25,905603,3141,23618543,24,1307000
2016,전라북도,고창군,6691,7323607,50,372526,34052,66383834,14,43465
2016,전라북도,군산시,2275,2313129,40,1054024,890,1968853,0,0
2016,전라북도,김제시,13488,16115039,140,2104545,16798,28386225,92,309957
2016,전라북도,남원시,12532,26136824,66,665398,21796,13731960,0,0
2016,전라북도,무주군,594,1589146,8,24355,1222,3564724,3,3000
2016,전라북도,부안군,4117,4998443,80,448839,9934,10484338,13,6756033
2016,전라북도,순창군,6588,9168553,15,225237,8550,20130051,83,168420
2016,전라북도,완주군,7036,17866936,42,1832589,11246,52976839,2,24100
2016,전라북도,익산시,14610,7923786,286,955398,15268,11673033,4,18812
2016,전라북도,임실군,2730,4391759,10,592208,4635,12643002,0,0
2016,전라북도,장수군,2587,5278537,6,42149,3415,10621967,1,139
2016,전라북도,전주시,3295,12005501,54,1180541,2229,6337518,3,0
2016,전라북도,정읍시,14203,6279694,62,764592,18932,19006776,12,39086
2016,전라북도,진안군,2788,5246026,25,195214,1896,7968412,3,39118
2016,제주특별자치도,서귀포시,560,43847951,54,1174040,2397,35133519,1,35997
2016,제주특별자치도,제주시,884,85221694,99,1606583,864,38754682,6,1038600
2016,충청남도,계룡시,515,640453,8,39793,275,673711,0,0
2016,충청남도,공주시,16854,24333548,131,954627,11635,28941744,4,88800
2016,충청남도,금산군,6664,12860792,118,1518199,8211,22679991,2,27000
2016,충청남도,논산시,9630,9105118,155,588046,14681,20530210,0,0
2016,충청남도,당진시,13722,19377945,78,2274901,5005,11514589,6,45990
2016,충청남도,보령시,8139,10075563,68,620335,8521,28681482,4,2625
2016,충청남도,부여군,17193,6429512,74,285592,10050,8289060,10,3500
2016,충청남도,서산시,10132,9014459,49,682302,20168,52201906,25,148940
2016,충청남도,서천군,7876,6226437,90,897701,8048,9289843,0,0
2016,충청남도,아산시,6736,20506725,176,3112175,6231,11565110,3,4410
2016,충청남도,예산군,8039,15863844,42,625558,5279,13274495,25,23653
2016,충청남도,천안시,15841,9248528,271,2361347,12781,20400517,1,0
2016,충청남도,청양군,5326,10781840,30,390252,5159,10065281,0,0
2016,충청남도,태안군,8374,24407123,12,43088,9110,19519401,1140,3061270
2016,충청남도,홍성군,10469,8810120,53,482565,8932,10115357,8,6102
2016,충청북도,괴산군,5587,3726447,49,186527,5278,8556599,21,154753
2016,충청북도,단양군,1519,3153917,44,1415392,346,1135633,10,5596
2016,충청북도,보은군,7159,5742962,65,210940,5794,8563957,11,30860
2016,충청북도,영동군,9121,7559204,83,1188509,5260,15528568,1,0
2016,충청북도,옥천군,16563,24826943,125,1688568,8848,18862842,41,510609
2016,충청북도,음성군,10829,43603155,614,5621468,8232,35041263,18,82673
2016,충청북도,제천시,8858,20154119,94,836121,6494,25600310,0,0
2016,충청북도,증평군,2089,3172931,54,833631,1888,3001159,0,0
2016,충청북도,진천군,7312,13194315,192,3599273,3970,12397669,3,29975
2016,충청북도,청주시,23287,20265068,227,2446366,23542,23057071,29,223195
2016,충청북도,충주시,11694,27113839,166,1936845,10248,43075919,51,300009
2017,강원도,강릉시,8148,6355135,67,1215777,2075,5087479,0,0
2017,강원도,고성군,1493,3778388,34,157069,1515,4998693,2,0
2017,강원도,동해시,721,3038851,65,3287989,299,488072,2,37714
2017,강원도,삼척시,1955,16495273,45,1163351,751,4462666,5,87311
2017,강원도,속초시,553,927743,67,203774,284,634741,8,4386
2017,강원도,양구군,2045,1245006,21,35854,2908,4703554,0,0
2017,강원도,양양군,823,775498,24,173566,971,985987,3,15480
2017,강원도,영월군,1669,7293607,32,239457,1081,1570415,4,21637
2017,강원도,원주시,17599,11241972,152,1011868,7019,7492760,0,0
2017,강원도,인제군,3254,4246831,15,75646,270,754244,3,2035
2017,강원도,정선군,912,1745339,24,49680,448,1082156,0,0
2017,강원도,철원군,2317,4456750,20,267775,2238,3716184,2,30000
2017,강원도,춘천시,9349,16686767,117,895601,8010,18826817,0,0
2017,강원도,태백시,156,330281,9,7290,58,151788,0,0
2017,강원도,평창군,4154,6377299,33,208687,1156,4013583,12,181462
2017,강원도,홍천군,10970,2447908,37,224209,2478,2142817,6,37094
2017,강원도,화천군,2673,3991691,20,102563,1710,4376470,7,52969
2017,강원도,횡성군,7016,9767809,57,584857,4063,10844624,7,8995
2017,경기도,가평군,10214,5479132,19,139706,2232,3156681,6,365000
2017,경기도,고양시,5502,10159719,35,275279,7685,11963393,7,12418
2017,경기도,과천시,226,579366,0,0,1164,895313,0,0
2017,경기도,광명시,829,1241699,26,687267,1415,1778261,5,3996
2017,경기도,광주시,11348,25000367,99,264065,1677,2195765,195,2284753
2017,경기도,구리시,255,568066,12,15275,284,655917,0,0
2017,경기도,군포시,158,783086,2,3914,384,554195,0,0
2017,경기도,김포시,6896,17183181,205,476072,2817,3706502,0,0
2017,경기도,남양주시,5536,7976479,90,891613,2668,3975237,22,167401
2017,경기도,동두천시,1790,2577168,94,1089443,504,805896,9,69211
2017,경기도,부천시,681,2043440,57,397378,259,488614,4,35132
2017,경기도,성남시,436,3989009,14,30356,599,2143724,9,71848
2017,경기도,수원시,3181,2144875,72,678670,1106,1229840,22,6101
2017,경기도,시흥시,1054,1892924,13,51430,2699,1877300,4,45384
2017,경기도,안산시,820,1705112,11,83885,1519,2314576,5,10301
2017,경기도,안성시,13973,15127613,140,1179350,12775,15633497,0,0
2017,경기도,안양시,672,1526227,29,287311,88,114584,1,43
2017,경기도,양주시,7418,9703526,529,3027042,5862,9253552,0,0
2017,경기도,양평군,20177,19738321,24,249250,10991,25493659,4,40131
2017,경기도,여주시,12192,19331182,197,2435800,7655,14776188,337,1285545
2017,경기도,연천군,1452,1032552,49,392053,2402,3115205,1,40500
2017,경기도,오산시,714,1082943,20,736592,314,892628,2,2240
2017,경기도,용인시,6345,24866038,64,631119,2133,4867762,15,63917
2017,경기도,의왕시,1289,1488397,82,95888,752,1161832,8,13926
2017,경기도,의정부시,1326,2820934,7,37874,507,907984,1,3600
2017,경기도,이천시,9760,33080946,144,1226173,8451,23819903,7,718329
2017,경기도,파주시,13706,23673579,228,2453944,3495,6972002,103,681281
2017,경기도,평택시,7923,8172827,260,5320237,4160,4741448,0,0
2017,경기도,포천시,6146,8818045,112,1097217,2332,3229899,5,140249
2017,경기도,하남시,2469,1645421,29,1368487,1087,1765163,0,0
2017,경기도,화성시,9467,13792632,279,3391321,4301,5223105,115,106184
2017,경상남도,거제시,2790,6460507,32,100479,2077,2123398,5,0
2017,경상남도,거창군,2630,4146021,53,1016250,4049,12442173,0,0
2017,경상남도,고성군,1292,2014394,42,278400,1592,6091476,0,0
2017,경상남도,김해시,5329,15772941,261,1943470,1545,6130765,9,77763
2017,경상남도,남해군,3808,5421926,4,39150,3110,4078901,7,12911
2017,경상남도,밀양시,2291,3749203,69,261590,3051,4923672,3,180
2017,경상남도,사천시,1336,6188137,99,1181664,1741,3105842,0,0
2017,경상남도,산청군,1740,7363700,42,470721,4696,38082596,7,163885
2017,경상남도,양산시,2885,7307574,259,1623213,865,2171822,0,0
2017,경상남도,의령군,1375,6154296,48,856220,2497,16594523,0,0
2017,경상남도,진주시,1248,8098879,116,1503519,6328,29966789,2,76650
2017,경상남도,창녕군,970,2990232,68,1360235,2084,13815197,45,3829
2017,경상남도,창원시,9712,30225738,157,1715936,2223,9148214,17,64245
2017,경상남도,통영시,1089,3056946,11,54324,955,1256715,0,0
2017,경상남도,하동군,1537,5352294,22,189658,3841,3630952,5,4147
2017,경상남도,함안군,1886,10834264,188,2870023,1548,18374664,0,0
2017,경상남도,함양군,4080,5792882,60,625401,4449,14387142,6,13045
2017,경상남도,합천군,1425,4249674,36,617367,2771,18050411,1,489
2017,경상북도,경산시,1637,8527112,207,6980134,1791,9063115,0,0
2017,경상북도,경주시,1906,8662696,122,1898003,1207,2664379,0,0
2017,경상북도,고령군,1145,7814563,106,2059307,2410,19231375,0,0
2017,경상북도,구미시,1974,3780476,123,2485314,773,1993898,10,94331
2017,경상북도,군위군,1641,16702760,28,1108646,1504,16375391,9,456550
2017,경상북도,김천시,7366,12289207,109,1030400,11206,21844842,47,43635
2017,경상북도,문경시,3358,10981515,53,529054,3627,5902012,0,0
2017,경상북도,봉화군,1376,2786941,22,456909,4903,7303337,1,2446
2017,경상북도,상주시,5702,4128177,43,370506,12775,21789472,1,100
2017,경상북도,성주군,2684,9725306,125,1721341,3654,17916226,8,196201
2017,경상북도,안동시,4527,24350594,64,2247618,8870,28624465,1,18250
2017,경상북도,영덕군,306,3905402,43,675784,738,2211838,11,552982
2017,경상북도,영양군,280,2708288,18,336065,618,2283430,5,63063
2017,경상북도,영주시,2119,3908650,68,492075,3177,4751926,1,54750
2017,경상북도,영천시,1958,9090894,225,7545138,2583,12821696,10,250355
2017,경상북도,예천군,5478,4788959,27,342769,3586,4517205,1,1500
2017,경상북도,울릉군,6,37400,1,2500,1,630,0,0
2017,경상북도,울진군,475,1086484,39,293639,2747,2109996,50,2298568
2017,경상북도,의성군,2241,11810502,62,1362531,2196,33222381,0,0
2017,경상북도,청도군,1113,6829978,21,1183181,2708,21619826,6,415143
2017,경상북도,청송군,649,2874537,8,102740,1021,3502476,9,118665
2017,경상북도,칠곡군,2903,5537435,142,2967224,1901,3011329,2,21600
2017,경상북도,포항시,950,5257793,54,3529347,1226,3631752,22,217739
2017,광주광역시,광산구,1216,3033952,71,1060190,1256,1374767,0,0
2017,광주광역시,남구,813,2024688,5,33069,1754,3387004,0,0
2017,광주광역시,동구,853,872222,2,1595,74,115102,0,0
2017,광주광역시,북구,3091,4768711,91,190508,694,1068973,0,0
2017,광주광역시,서구,810,2511323,29,1040798,1073,2800003,0,0
2017,대구광역시,남구,118,908388,1,2000,9,63296,0,0
2017,대구광역시,달서구,314,1357859,27,184712,24,82082,3,5471
2017,대구광역시,달성군,1015,2882162,64,1007901,1070,5007965,0,0
2017,대구광역시,동구,671,1572760,45,229060,633,1276682,3,2745
2017,대구광역시,북구,556,3630577,63,1577387,158,787937,0,0
2017,대구광역시,서구,119,1014160,18,318402,10,61609,0,0
